iter	Logloss
140	0.00556809488
141	0.005476475374
142	0.005416188065
143	0.005308354664
144	0.005247895605
145	0.005186710832
146	0.005110308819
147	0.005064842826
148	0.005014395464
149	0.004966479221
150	0.004928559124
151	0.004857112158
152	0.004784425404
153	0.00473805721
154	0.004700307874
155	0.004636141869
156	0.004581454872
157	0.004540843709
158	0.004446258907
159	0.004395791621
160	0.004372316138
161	0.004323929784
162	0.004277393306
163	0.004233605833
164	0.004148005245
165	0.004075168784
166	0.004039334724
167	0.003999426619
168	0.003937423353
169	0.003902700372
170	0.003843008841
171	0.00381367667
172	0.003784024138
173	0.003767996399
174	0.003740917322
175	0.003691985973
176	0.003655684441
177	0.003629519682
178	0.003575838704
179	0.003556089467
180	0.003527123324
181	0.003483071112
182	0.003443638857
183	0.003397477565
184	0.003377288439
185	0.003345895696
186	0.003323981169
187	0.003294188546
188	0.003269875214
189	0.003254767178
190	0.003236470492
191	0.003180801211
192	0.003152281811
193	0.003109022694
194	0.003078098552
195	0.003042638552
196	0.003005649897
197	0.002983434264
198	0.002934506992
199	0.002920659367
200	0.002903031114
201	0.002885200436
202	0.002853894909
203	0.002824272057
204	0.00278565391
205	0.002768566482
206	0.002748190337
207	0.002719279875
208	0.002676031108
209	0.002646420916
210	0.002637724233
211	0.00261557375
212	0.002581984934
213	0.002559830617
214	0.00252622467
215	0.002495355241
216	0.002488253609
217	0.002463827645
218	0.002433500141
219	0.002400499063
220	0.002387877977
221	0.002378553924
222	0.00235410846
223	0.002330562008
224	0.002309311216
225	0.002289010357
226	0.002252994585
227	0.002245021004
228	0.002225875045
229	0.00220507831
230	0.00218206461
231	0.002165843746
232	0.002147278843
233	0.002136358572
234	0.002122990969
235	0.002094391054
236	0.002070012844
237	0.002051743798
238	0.002040949884
239	0.002026752736
240	0.001992898702
241	0.0019757716
242	0.001960567811
243	0.001951216317
244	0.001939647803
245	0.001931210168
246	0.001918543548
247	0.001918522867
248	0.001892934675
249	0.001883160116
250	0.001858770384
251	0.001843464587
252	0.001843382725
253	0.001843379178
254	0.001831756417
255	0.001831748275
256	0.001831734754
257	0.001823903856
258	0.001807524777
259	0.001788669619
260	0.001776971542
261	0.001768549533
262	0.001747540938
263	0.001747540938
264	0.001733003783
265	0.001725844321
266	0.001718398069
267	0.001718398069
268	0.001718393706
269	0.00170267442
270	0.00170264969
271	0.001702645383
272	0.001702640544
273	0.00170262578
274	0.00170262578
275	0.001694720069
276	0.001673071629
277	0.001651430333
278	0.001651430333
279	0.00165141938
280	0.001651412559
281	0.001651404528
282	0.001644900384
283	0.001633852514
284	0.001625373964
285	0.001625373964
286	0.001625366571
287	0.001625340634
288	0.001625312179
289	0.001614386915
290	0.001599626635
291	0.001599609322
292	0.001599601904
293	0.001592523057
294	0.001580444324
295	0.001580442976
296	0.001575278851
297	0.001575269805
298	0.001566282282
299	0.001556916379
300	0.001544910403
301	0.00152419644
302	0.00152419644
303	0.001524187724
304	0.001524183301
305	0.001515422447
306	0.00149872648
307	0.00149872648
308	0.0014987118
309	0.00149870516
310	0.00149870516
311	0.001498699506
312	0.001498677062
313	0.001498675865
314	0.001498669358
315	0.001498669358
316	0.001498669358
317	0.001498666385
318	0.001498670256
319	0.001498663449
320	0.001498637455
321	0.001498623455
322	0.001498602039
323	0.001498602039
324	0.001498588938
325	0.001498589102
326	0.00149857303
327	0.00149857303
328	0.00149857303
329	0.00149857303
330	0.001498551728
331	0.001498544089
332	0.001498544089
333	0.001498535463
334	0.001498530645
335	0.001498524939
336	0.001498524939
337	0.001498524939
338	0.001498524939
339	0.00149851846
340	0.001498520941
341	0.00149851454
342	0.001498510648
343	0.00149850458
344	0.001498496113
345	0.001498496113
346	0.001498491304
347	0.001498483521
348	0.001498473977
349	0.001498454294
350	0.001498452603
351	0.001498450637
352	0.001498450637
353	0.001498445589
354	0.001498434342
355	0.001498428518
356	0.001498424103
357	0.001498416609
358	0.001498409417
359	0.001498402861
360	0.001498394256
361	0.001498388613
362	0.001498388613
363	0.001489275474
364	0.001479078451
365	0.001469322519
366	0.001469316405
367	0.001469316405
368	0.001469316405
369	0.001469316405
370	0.001469316405
371	0.001469316405
372	0.001469308555
373	0.001469280116
374	0.001469276746
375	0.001469255576
376	0.001469240701
377	0.001469235521
378	0.001469227657
379	0.001469227657
380	0.001469224664
381	0.001469213249
382	0.001469202147
383	0.001469202147
384	0.001469193621
385	0.001469190217
386	0.001469190217
387	0.001469181813
388	0.001469172435
389	0.001469150594
390	0.001462778328
391	0.001455406708
392	0.001455386797
393	0.001447130586
394	0.001447130586
395	0.001438374516
396	0.001417829664
397	0.001417799882
398	0.001417799882
399	0.00141779571
400	0.001406734573
401	0.001396666705
402	0.001389876
403	0.00138117499
404	0.001369773666
405	0.00136975137
406	0.001369742442
407	0.001369741229
408	0.001369730257
409	0.001369719728
410	0.001369719728
411	0.001369707526
412	0.001369704137
413	0.00136969789
414	0.00136969789
415	0.001362033467
416	0.001362033467
417	0.001355212546
418	0.001341200353
419	0.001335756418
420	0.00133574253
421	0.00133574253
422	0.001335739368
423	0.001335739368
424	0.001335739368
425	0.001335739368
426	0.001335735541
427	0.001335735541
428	0.001335735541
429	0.001335735964
430	0.001335724311
431	0.001335724311
432	0.001335722688
433	0.001335722688
434	0.001335722688
435	0.001335719879
436	0.001335715836
437	0.001335710711
438	0.001335710711
439	0.001335711472
440	0.001335705636
441	0.001335705636
442	0.001335705636
443	0.001335702143
444	0.001335703623
445	0.001335697298
446	0.001335690092
447	0.001335685618
448	0.001335684998
449	0.001335684998
450	0.001335680491
451	0.001335680491
452	0.001335676441
453	0.001335673012
454	0.001335669533
455	0.001335669533
456	0.001335669533
457	0.001335669533
458	0.001335669533
459	0.001335665581
460	0.001335665581
461	0.001335665581
462	0.001335659944
463	0.001335659944
464	0.001335659944
465	0.001335659944
466	0.001335659944
467	0.001335659386
468	0.001335659386
469	0.001335659386
470	0.001335643577
471	0.001335643577
472	0.001335642265
473	0.001335642265
474	0.001335642265
475	0.001335642265
476	0.001335642265
477	0.00133563252
478	0.00133563601
479	0.00133563601
480	0.001335630111
481	0.001335630111
482	0.001335625285
483	0.001335625285
484	0.001335623318
485	0.001335623318
486	0.001335621191
487	0.001335616253
488	0.001335608221
489	0.001335605859
490	0.001335599842
491	0.001335592074
492	0.001335592074
493	0.001335590842
494	0.001335590842
495	0.001335586782
496	0.001335586782
497	0.001335586782
498	0.001335586782
499	0.001335586782
500	0.001335586782
501	0.001335586782
502	0.001335584372
503	0.001335584372
504	0.001335584372
505	0.001335579215
506	0.001335579215
507	0.001335578084
508	0.001335578084
509	0.001335578084
510	0.001335578084
511	0.001335572595
512	0.001335572595
513	0.001335572595
514	0.001335572595
515	0.001335572595
516	0.00133557062
517	0.00133557062
518	0.00133557062
519	0.001335563024
520	0.001335561805
521	0.001335561805
522	0.001335561805
523	0.001335561805
524	0.001328322114
525	0.001320071303
526	0.001305547692
527	0.001305537662
528	0.001305537662
529	0.001305535992
530	0.001305535992
531	0.001305531615
532	0.001292223814
533	0.001275371597
534	0.001267816573
535	0.001267816573
536	0.001267801457
537	0.001267800334
538	0.001260892516
539	0.00125317716
540	0.001246733803
541	0.001239170059
542	0.001230139321
543	0.001230126413
544	0.001215782674
545	0.001215777147
546	0.001215772126
547	0.001215772126
548	0.00120318105
549	0.001196433797
550	0.001196423945
551	0.001196423945
552	0.00118704691
553	0.001187046414
554	0.001177596909
555	0.001177594271
556	0.001177589466
557	0.001177589466
558	0.001177586419
559	0.00117758626
560	0.00117758626
561	0.00117758626
562	0.001172990245
563	0.001172990245
564	0.001172986657
565	0.001172985755
566	0.00116339167
567	0.001163383876
568	0.001163376954
569	0.001163378975
570	0.001163378975
571	0.001163377761
572	0.001163374882
573	0.001155741001
574	0.001155741001
575	0.001150019513
576	0.001142445759
577	0.00113608793
578	0.001136080018
579	0.001136067868
580	0.001136067853
581	0.001136067853
582	0.001136050092
583	0.001136048799
584	0.001136046807
585	0.001136046807
586	0.001136046807
587	0.001136040869
588	0.00113602684
589	0.00113602684
590	0.001135996463
591	0.001135996487
592	0.001135990032
593	0.001135982533
594	0.001135979782
595	0.001135961017
596	0.001135964537
597	0.001135959919
598	0.001135946028
599	0.001135946624
600	0.001135939983
601	0.001135937693
602	0.001135934006
603	0.001135922025
604	0.001135922025
605	0.001135919496
606	0.001135916933
607	0.001135913465
608	0.001135908828
609	0.001135904524
610	0.001135898139
611	0.001135898049
612	0.001135898049
613	0.001135892533
614	0.001135882807
615	0.001135884444
616	0.001135874577
617	0.001127833292
618	0.001118273748
619	0.001118273748
620	0.00111827011
621	0.001118263291
622	0.001118260199
623	0.001118252521
624	0.001118253579
625	0.001118249107
626	0.001118244203
627	0.001118240807
628	0.001118231779
629	0.001118213127
630	0.001118198558
631	0.001118193111
632	0.001118193111
633	0.001118191308
634	0.001118185795
635	0.001118176558
636	0.001118165051
637	0.001118146499
638	0.001118146499
639	0.001118146499
640	0.001118146499
641	0.001118145626
642	0.001118142708
643	0.00110911776
644	0.00110911776
645	0.001109109539
646	0.001109107531
647	0.001109086099
648	0.0011090965
649	0.001109084746
650	0.001109084746
651	0.001109084377
652	0.001109077549
653	0.001109069496
654	0.001109043532
655	0.001109043532
656	0.001109041228
657	0.001109041228
658	0.001109041228
659	0.00110903501
660	0.001104152008
661	0.001104152008
662	0.001099290105
663	0.001099288419
664	0.001093658189
665	0.001093655006
666	0.001086829341
667	0.001086829341
668	0.001086819852
669	0.001086821547
670	0.001086821547
671	0.001086812679
672	0.001086815469
673	0.001086805659
674	0.001086805659
675	0.001086794845
676	0.001086792878
677	0.001086792878
678	0.001086786938
679	0.001086782063
680	0.001086782063
681	0.001086777863
682	0.001086764435
683	0.001086759419
684	0.001086758585
685	0.001086758585
686	0.001086742752
687	0.001086737173
688	0.001086737579
689	0.001086737579
690	0.001086737579
691	0.001086733811
692	0.001086733811
693	0.001078918767
694	0.001078918767
695	0.001078918767
696	0.001078907663
697	0.001072768051
698	0.001072768051
699	0.001072769023
700	0.001072769023
701	0.001072763097
702	0.001066960079
703	0.001055380399
704	0.001049414211
705	0.001037527644
706	0.001029505778
707	0.001029484407
708	0.001029485515
709	0.001029478948
710	0.00102947771
711	0.001020498667
712	0.001020488694
713	0.001020483469
714	0.001020478634
715	0.001020474037
716	0.001020473649
717	0.001020466946
718	0.001020458159
719	0.00102045388
720	0.001020447804
721	0.001020443167
722	0.001020443083
723	0.001020429321
724	0.001020421611
725	0.001020415452
726	0.001020415452
727	0.001020407765
728	0.001020404623
729	0.001020399454
730	0.001020399316
731	0.001020398195
732	0.001020384839
733	0.001020378715
734	0.001020378715
735	0.001020375439
736	0.001020379609
737	0.001020368978
738	0.00102035952
739	0.001020344068
740	0.001020338552
741	0.001020319451
742	0.001020319033
743	0.001020305698
744	0.001020306039
745	0.001020305222
746	0.001020298501
747	0.001020298501
748	0.001020298501
749	0.001020298501
750	0.001020296454
751	0.001020293363
752	0.001020288419
753	0.001020284002
754	0.001020267288
755	0.001020264979
756	0.001020246442
757	0.001020246442
758	0.001020249469
759	0.001020249469
760	0.00101252399
761	0.00101252399
762	0.00101252399
763	0.00101252399
764	0.001012518758
765	0.001012500411
766	0.00101250029
767	0.00101250029
768	0.001004417078
769	0.001004417078
770	0.001004415606
771	0.001004405003
772	0.001004406797
773	0.001004394463
774	0.001004393588
775	0.001004388023
776	0.001004388023
777	0.001004386366
778	0.001004381339
779	0.001004383038
780	0.001004379669
781	0.001004366123
782	0.00100436558
783	0.001004360773
784	0.001004358121
785	0.00100435321
786	0.00100435002
787	0.001004352453
788	0.001000609818
789	0.001000609818
790	0.001000609818
791	0.001000607047
792	0.001000595442
793	0.001000595442
794	0.001000595442
795	0.001000591972
796	0.001000593466
797	0.001000585686
798	0.001000585686
799	0.001000585686
800	0.001000585686
801	0.001000585686
802	0.001000585686
803	0.001000582853
804	0.001000582853
805	0.001000587337
806	0.001000587337
807	0.001000587337
808	0.001000587337
809	0.00100058208
810	0.001000577217
811	0.001000577217
812	0.001000575249
813	0.001000575249
814	0.001000574928
815	0.001000574928
816	0.001000574928
817	0.001000572003
818	0.001000572003
819	0.001000572003
820	0.001000572003
821	0.001000563406
822	0.001000563406
823	0.001000563406
824	0.001000563406
825	0.001000563406
826	0.001000563406
827	0.001000559504
828	0.001000559504
829	0.001000555871
830	0.001000555871
831	0.00100055371
832	0.001000554702
833	0.00100055089
834	0.00100055089
835	0.00100055089
836	0.001000546895
837	0.001000539152
838	0.00100052849
839	0.00100052849
840	0.00100052849
841	0.001000520769
842	0.001000520437
843	0.001000513288
844	0.001000513033
845	0.001000499685
846	0.001000495991
847	0.001000491821
848	0.001000492521
849	0.001000492521
850	0.001000492521
851	0.001000486609
852	0.001000480968
853	0.001000467382
854	0.001000461268
855	0.001000461268
856	0.001000461268
857	0.001000461268
858	0.001000452545
859	0.001000452545
860	0.001000452545
861	0.001000443104
862	0.001000435229
863	0.001000422685
864	0.001000422685
865	0.001000419846
866	0.001000419846
867	0.001000419846
868	0.001000419846
869	0.001000415278
870	0.001000415278
871	0.001000415278
872	0.001000415278
873	0.001000415278
874	0.001000410315
875	0.001000410315
876	0.001000402825
877	0.001000402825
878	0.001000402825
879	0.001000392137
880	0.001000382032
881	0.00100037857
882	0.00100037857
883	0.00100038355
884	0.001000371366
885	0.001000371366
886	0.001000371366
887	0.001000367114
888	0.001000367114
889	0.001000367114
890	0.001000369169
891	0.001000367158
892	0.0010003653
893	0.001000358204
894	0.001000356898
895	0.001000355957
896	0.001000354567
897	0.001000354567
898	0.001000349721
899	0.001000349721
900	0.001000343011
901	0.001000331957
902	0.001000331485
903	0.001000331485
904	0.001000331485
905	0.001000329972
906	0.001000325599
907	0.001000300518
908	0.001000300518
909	0.001000300518
910	0.001000300518
911	0.0009909344487
912	0.0009909344487
913	0.0009909312266
914	0.0009909214776
915	0.0009909208529
916	0.0009909208529
917	0.0009909152478
918	0.0009909111782
919	0.0009909031159
920	0.0009908908687
921	0.0009908908687
922	0.0009908900397
923	0.0009908838578
924	0.0009908820776
925	0.000990878531
926	0.0009908783367
927	0.0009908741495
928	0.0009908728198
929	0.000990869442
930	0.0009908710992
931	0.0009908710992
932	0.0009908653186
933	0.0009908631561
934	0.000990864603
935	0.0009908559361
936	0.0009908534136
937	0.0009908546577
938	0.000990849674
939	0.0009908508368
940	0.0009908442816
941	0.0009908427803
942	0.000990840474
943	0.00099083392
944	0.0009908356006
945	0.0009908356006
946	0.000990834561
947	0.0009908290466
948	0.0009908260102
949	0.0009908263341
950	0.0009908216748
951	0.0009908132576
952	0.0009908055028
953	0.0009907933397
954	0.0009907805584
955	0.000990781262
956	0.0009907843501
957	0.0009907767892
958	0.0009907743127
959	0.0009907687741
960	0.0009907687741
961	0.0009907695236
962	0.0009907730438
963	0.0009907624029
964	0.0009907639284
965	0.0009907609899
966	0.0009907602223
967	0.0009907588153
968	0.0009865403435
969	0.0009865427139
970	0.0009865416405
971	0.0009865416405
972	0.0009865416405
973	0.0009865416405
974	0.0009865416405
975	0.0009865416405
976	0.0009865416405
977	0.0009865416405
978	0.0009865416405
979	0.0009865416405
980	0.0009865416405
981	0.0009865416405
982	0.0009865358288
983	0.0009865358288
984	0.0009865358288
985	0.0009865358288
986	0.0009865337714
987	0.0009865337714
988	0.0009865337714
989	0.0009865337714
990	0.0009865337714
991	0.0009865337714
992	0.0009865337714
993	0.0009865337714
994	0.0009865337714
995	0.0009865300242
996	0.0009865300242
997	0.0009865300242
998	0.0009865300242
999	0.0009865300242
